archipelago_ID,sample_ID,S,H,K,no_spp_niche_0,no_spp_niche_1,no_spp_niche_2,no_spp_niche_3,no_spp_niche_4,no_spp_niche_5,no_spp_niche_6,no_spp_niche_7,no_spp_niche_8,no_spp_niche_9,no_spp_island_0,no_spp_island_1,no_spp_island_2,no_spp_island_3,no_spp_island_4,no_spp_island_5,no_spp_island_6,no_spp_island_7,no_spp_island_8,no_spp_island_9,no_spp_island_10,no_spp_island_11,no_spp_island_12,no_spp_island_13,no_spp_island_14,no_spp_island_15,presence_absence_matrix_cols_isles_concatenated
1,21,60,16,10,4,7,4,10,5,7,6,8,3,6,10,10,10,12,10,11,11,15,18,20,20,35,39,38,39,45,paaapaaaaaapaaapaaaaaaaaapaaaapaaaaaapaaaaapaaaaaaapaapaaaaaapaaapaaaaapaaapaaaaaaaaaapaaaapaaaaapaaaaaapaaaaaapaapaaaaapaaaapaaaaapaaaapaaaaaaaaaapaaapaaaaapaaaaaaapaaaaapaapaaaaaapaaaapaaaapaaapaaaaaaaaaaapaapappaaapaaaaaapaaaaaapaapaaaaaapaaapaaaaapaaapaaaaaaaaapaaaapaaaaaapaaaaaapaaaaaapaapaaaaaapaaapaaaaapaaaappaaaaaaaaapaapaaaaaapaaaaaapaaaaaapaaapaaaaapaaapaaaaapaaapaaaaaaaaapaapaaaapaaapaaaaaapaaaaaapaapaaaaaappapaapaaapaaapaaaaaaaaapaapapapaaaaapaaaaapaaaaaapaappaaaaappapapaaaappaapapaaaaaaappaaaaaapaaapaaaaaapppaaaappapaaaaaapaappapaaapaaaaapaaaaaaappapapapppaapaaaaaappaaaaapapppaaaaappappppaaapaaaaapppaaaaappapapapaaaapaaaaaapaapaaapaapaaaaapppapppppaappaapappppaaaappppapppppaappaaaaappapppapaapppaaapppappapppapaaapapppppaaappppapaapppapppaaapppapppppppppapaapppappppppppaaapapppppaaapappapppppapppaaaaappapaaapppppaappppppppappaapaaapappppapaappppapappppappappaappppapappppppaaapppappppppapapppappppapppppppppapppapppaaapappppppapppppaaap
1,22,58,16,10,10,5,4,4,3,7,4,7,8,6,10,10,10,10,10,10,13,18,14,20,25,28,29,34,38,47,paaaaaaaaapaaaapaaapaaapaapaaaaaapaaapaaaaaapaaaaaaapaaaaapaaaaaaaaaapaaapaaaapaaapaapaaaaaapaapaaaaaaapaaaaaapaaaaaapaaaaaaaaapaaapaaaapaaapapaaaaaaaapapaaaaaaapaaaaaapaaaaapaaaaaaaaaapaaapaaaapaaapaaapaaaaapaaapaaaaaapaaaaaapaaaaaaapaaaaaaapaaaaapaaapaapaaaapaaaaapaapaaaaaaapaaaaaapaaaaaaaapaaaaaaapaaapaaapaaaapaaapaaaaapaapaaaaaapaaaaaaapaaaaapaaapaaaaappaaapaaaappaapapaaaaaaapaapaaaaaaapaaaaaapaaaaappaaaaaaaappaaapappapaaapapaapaaapaaapapaaaapaaaaaaapppaaapaaappaaaaappaapaaaapaaapapapaaaaapaapaaaaaapaaaaaaapaaaaaaaaaaapaaaapaaapaapppaappapppaaaapaaappapaaapppaaaaappaaaappaapapaaappaaappaappaaapappaappapppapaaapaapppaaaaappaaaappaaaaaaaaappaappapppapapapapapapppaapaaappapppppaaappapaappppaaapaapppaapaapppaaapapapapapppappaapaappppaapaappaaaapppapaappappppappapapaappapapapapppaappappaappppappappaaaapppaaaaaaaappapppapppaappppppapappppppppppappppaapppppaapapppapppapppppapppapppppppapppppapppppppappapppppappappappp
1,23,56,16,10,6,2,6,8,5,3,8,7,7,4,10,11,10,12,12,13,13,12,12,18,22,32,35,37,44,42,paaaaapapaaaaapaaaaaaapaaaapaapaaaaaaapaaaaaapaaaaaapaaaapaaaaapapaaaapaaaaaaapaaaapaaapaaaaaappaaaaaapaaaaapaaaaapaaapapaaaaapaaaaaaaapaaapaapaaaaaaapaaaaaaaapaaaapaaaaaapaapapaaaaapaaaaaaapapaapaapapaaaaaaapaaaaaapaaaaapaaapapaapaapaaaapaaaaaaapaaaapaaaapaaaaaapaaaaapaapaaapaaaaapaaapapapaaappaaaaaapaaaapaapaaaaaaaaapaaaapaapaaapaaaappaaapapapaaapaaaaaaappaaaapapaaaaaaaaapaaaapaaaaaapaaaaapaaapapaaaaapaaaaaaaapaaaaapapaaaaaaaapppaaaaaapaapaaaaapaaapaapaaaapaaaaaaapaaaappapaaaaaaapapaaaaaapaaaapaaaaapaaapapaapaapapppaaaapaaapaaapapaaaaaapapaapppaaaapaaapapapappppaaaapaaapaaapppaapaapapaaaaaaapappappapaaapaaaappapapappppaapapapaaappppppppppppaaaaappapaappppaaapapapapppapppppapapapapaaappppapppppppaaaapppapaappppaaapappaapppapappppaapapaappapppapppppppppaaapppppapppppaaappappppppppppppppapapapappppppapppppppappapppapaappppapppppapppppapppppppppapapppapppaapppppppapappppappappppaappapa
1,24,50,16,10,4,5,3,7,5,7,3,5,5,6,10,11,10,10,13,10,12,20,18,20,25,25,27,29,38,43,paaapaaaapaapaaaaaapaaaapaaaaaapaapaaaapaaaapaaaaappaaapaaaapaapaaaaapaaaapaaaaaapaaapaaapaaaapaaaaapaaaapaaaapapaaaaaapaaaapaaaaaaapapaaaaapaaaapaaaapaaaapaaaapapaaaaaaapaaapaaaaaapaapaaaaaapaaaapaaapapappaaappapaaaaaaapaaapaaaaaaapapaaaaapaaaaapaaaaapaapaaapaapaaaaaapaaaapaaaaaaaapaapaapaaaapaaaaapapaapaaaapapaaaaaapaaaapaaaaaappaaapaaaapaaapaaaappaapppaappapaaaaaapappappaaaaapapppaaappaaaaapaaapaapppapappappaaaaapaaaapapaaaapaappaaaappaapaaaaapapaapaaappapppaaaapaaaappaaaaapapppaaapppaapapaaapppappaaapaappaaaaapppaappaaaaappppppaapppaapppaaappaappaaappappppaaapaaaappaaaaapapppppapppaapppaaapppapppaappppppaaaapapaappaaaaapappppaapppaapppaaapppappaaappppppapaapaaaappaaaaappppppappppaappppaapppapppaappapppapppppppapppppaappppppapppppapppapapppapppppppappppappppppppppappppppppppppppappppaap
1,25,57,16,10,4,7,4,8,4,7,5,7,6,5,10,10,11,11,10,10,13,14,16,19,26,24,33,39,41,42,paaapaaaaaapaaapaaaaaaapaaapaaaaaapaaaapaaaaaapaaaaapaaaapaaapaaaaaaapaapaaaaaaaapaaapaaaaaapaaaapaaaaapaaaaapaaaaapaapaaaaaaapaapaaaaaaapaaaaapaaaapaaaapapaaaapaaaaaapaaaaapapaaaaaapaaapaaaaaaapaaaaapaaaapapaapaaaaaaapaaaapaaaaapaaapaaaaaapaapaaaaaaapaaaapaaaaapaaaaaaapaaaapaaaapaaaaapaaapaaaaapaaaapaaaaaapaaaaapaaaaapaaaaaapaaapaaaaaaapaappaaaapaaaaapaapaaaaaaapaaaaapaaaaapaaapaaaaaappaaaapapaapaaapaapaaapaaapppaaaaapaaaaapaaaapaaaapaaaaaapaaaaapapaaapaappaaaaapppaapapaaaapaaaappaaaapaaaaaaaapaappaaaapaaaapaaappaaaaappaappaapaaapaaapppppaapaaaapaaaaaaapaaaapaapapapappappaappaapppaapaapaaapapappappaaapaaaaaapppaaapappapppappapaaappaapppaaaaapaaapapapaappaaapaapaaaapppaapapaappppppapapappaapppaaaaapppaappapaappppapaapppapppaaapapapppppppppaapppaappaaaapppppapppppappppapppappaappppaapppaapppppppppaappappppaapppppaapppapaapppaapaappaappppppppppppppppppppapppaapppaaapapppppppapppppaaappppappppppaapappp
1,26,67,16,10,6,5,6,7,10,6,12,5,5,5,10,10,12,11,12,11,14,15,17,21,24,37,37,44,42,54,paaaaapaaaapaaaaapaaaaaapaaaaaaaaapaaaaapaaaaaaaaaaapaaaapaaaapaaaaapaaaaapaaapaaaaapaaaaaaapaaaaaaaapaaaaaapaaaaaaaaaaapaaapaaaapaaaaapaaaaaapaapaaaaapaaaaaaaapaaaaaaapaaaaaaapaaaaaaaaaappaapaaaappaaappaaaaapaaapaaaaapaaaaaapaaaaaaaaapaaaaaaaapaaaaaaaaapaaapaaaapaaaaapaaaaaapaappaaaapaaaaaaaaapaaaaaapaaaaaaaapaaaaaaaaaappapaaaaaapaaapaaaaaapaapaaaaapaaaaaaapaaaaaaaapaaaaaaaaapaaaaaaapaapapaaaaaaapaapaaaaapapapaaaaapaaaaaappaaaaaaaapaaaaaaapappaaaaaaapaaapaaaapaaaappaaaaaaapapaaaaappaaaaaaaaappaaaapaaaaaaaaaaapaaaaaapapaapaaapapaaapaaaaaapaapapaaappaaaaaapaaaapaaapaaaaaaaapappaaaaappaaaaapaapaaapapaaaaapppapapaaappaaaaappaaapaaaapaaaaaaapaappaaaaaapppapaaaapaapappaaaapappapappaappaaaaaapaapapaaapaaaaaaappapaaaaaaappappaaaapappaapaaaaapppappppaapppppaapppapappaapppaaaaaapapppaaaappppppappapppaappaaaaapppappppaapppapaaappppppaaappaaaaaappapppaaaaapppppappappppapppaaappppapappaappaappappappppapappappapapppppappaappppppapaapapppppaaaappppapapaaappaapaapppapppapappaaapppppppppaapappppppppappappappapppppppppapppppppapapppappppaappppapapppppppppaapppppppappppappp
1,27,58,16,10,5,4,4,6,9,7,4,4,7,8,10,10,11,10,11,11,14,14,17,18,22,27,32,43,48,51,paaaapaaapaaapaaaaapaaaaaaaapaaaaaapaaapaaapaaaaaapaaaaaaaapaaaapaaapaaapaaaaapaaaaaaapaaaaaaapaaapaapaaaaaapaaaaaaaaapaapaaapaaapaaaaapapaaaaaaapaaaaapaaaapaaapaaaaapaaaaaaapaaaapaaaaapapaaaaapaaaaaaaaapaaaaapaaapaaaaapaaaapaaaaaaapaaaapaaapaaapaaaaaaapaaaaaapaaaaaapaaapaaapapaaaapaaaaaaapaaaapaaapaaapaaaaapaapaaaaapaaaaaapaaaapaapaaaaaapaaaaaaaaapaapaaapaaapaaaaapaaappaaaaappaaapaaappaapaaaaaapaaaaaaapapaapaaappappaaaaaaappaaaaaaapaaaapaaaapaapaaaaaapaaaaaaapppaappaapaaaapaaaapaapaaaaapppaaaappaaapaapaaaaaapaaaaaaapaaaapaaapaaapaaaaapaappapaaappaaaapapappaappaaaaappaaaaaaappaappaappaapaaaaapappppaaaappapaapaaappaappapaaapaaaaaaappppapapapppapppaaapappppaaapppaaaapaaappaapaaapaapapaaaaappppapppappaappaaaapaaappaaappppaaapppapppapppapaappppaaaapppppppapppppppppaappapppppappppapapppppppappapppapapapaaapppppppaapppappppppppppppaapppppppapppppppppppppaappppppaappppppppppppappppppppppppppapppppappppppppppppaapppppapapp
1,28,45,16,10,4,3,7,7,3,5,5,2,6,3,10,10,10,11,10,11,13,14,14,17,19,23,24,30,37,38,paaapaapaaaaaapaaaaaapaapaaaapaaaapapaaaaapaaapaapaapaaaaaaapaaaaaapapaaaapaaaapaapaaaaapapaaaapapaaaaaaaapaaaapaaapaaapaaaapaaapaaapaapaaapaaapaaaaapaaaaaaapaapaaapaaaapapapaaapaaaapapaaaapaaaapaaaaaapaapaaaapaaaapaapaaaapaaaapaapaapaaaaapaaaaaaapaapaaappaaapaapaaaapaappaapaapaaaaaapaaaaaappaappaapaaaapaapaaaapaapaaappapaaaaaapaaaaaappappaaapaaaapappaaaapaapaaapaappapaaapaaaaaappapaaaapaaaapappaaaapaapaaappappaaaaapaapaaapaapppaappaaapapaaaaappapppappaapaaaaapapaaaappappaaapapaapappapaapaapapappappaaaaappapaaapppppppapappapappaaaapaappaappappappaapppaaaappppppaapaaaapapppaaappappaapppppappaappaapaappppppapppppppapppaaappappppppappppppappaappappppppaappppppappppppppppppappappppppppppapapppppppappppapppppppppppa
1,29,70,16,10,7,7,9,7,10,6,4,7,5,8,10,10,12,10,11,10,11,18,18,21,24,31,40,39,44,60,paaaaaapaaaaaapaaaaaaaapaaaaaapaaaaaaaaapaaaaapaaapaaaaaapaaaapaaaaaaaapaaaaaapaaaaapaaaaaaaaapaaaaaapaaaaaaaaapaaaapaaaapaaaaaapaaaapaaaaaaapaaaaaapaaaaappaaaaaaapapaaaaaapaaaaaaapaaaaapaaapaaaaaaaapaaapaaaaaapaaaaaaapaaaaapaaaaaaaaaapaaaapaaaaaaaaaaapaaapaaaaapaaaaaapaapaaaaaaaaapaaaapaaaaaapaaaaaaaaapaaaaapaaaaaaaaapaaaaaapaapaapaaaapaaaapaaaaaaapaaaaaapaaaaaaapaaaaaapaaaaaaaaapaaaaaapaaaaapaaapaaaaaaaapaaapaaaaaaaapaaaaapaaaaapaaaaaaaapaaaaaaaaaapaaaaaaapaaapaaappaaaaaaaapaapaaaaaapaaaaaaapppaaapaapaaaaaaappaaapapaaaaaaapaaaaapaaaapaapaaappaappaaaaaapaaaaaaapaaaaapaaaaaaaapapaaaaapapapaaaapappaapaaapapaaaaapppaapaaaaaapppaaaapaaapaapaaaaaaaappapaaapaappaaaaapaaaaapaaapapapaaappaappaaaaaapppppaappaaaaapaappaaaapappaaapappaaaaaappaaaapaaapaaaaaaapapappaaaaaapappaaappaappapapappaaapappaaapappappaaapapaaapaaapppapaaapppaappaaaaappppapapppapaapapppapaapapppaappppppappappaaaappaapapapaaapppappppaaaappppapapppapappaapapaaappppaaappppaaapaappaapapppappppaaaapppaapapppaappppapapppapappappaapaapppppaappppppapaapppaaapapapapapaaapppappappppppppppppppppppappappappppppppppppppppapappppaappppppppappppppppppappapp
1,30,52,16,10,6,4,5,7,4,6,6,3,4,7,12,11,10,11,13,10,13,14,19,18,25,31,29,33,37,38,paaaaapaaapaaaapppaaaapaaapaaaaapaaaaapaapaaapaaaaaaapaaaapaaaapaaapaaaaaaapaapaaaaaapaaaaapappaaapaaaaaapaaaaapaaapaaaaaapaaaapaapaaaaapaaaaaapaapaapaaaaaaapaaaaaappaapaapaaaaaaapaaapaaaaaapaaaapapaaaaapaaaaapaaaaapaapaapapaapaaaapaapaaaaapaapaaapaapaapaaaaaaapaaaaaaapapaaaaapaaaaapaaaapaaapaaaaaapapaaapaaaaaaapaaaaapaappapapaaaaaaapaapaaaaapaaaaaapappaapaaaaaaapaaaapaaappapaapaaaaaapaapaaaaapapaaaapappaaapaaaaaappaaapaappaapappaapaaapaapaapaapapaaaapappaapaapaaaapaaaapaapppaaapapapaaappapaaaaapapaaaapapppapaaaaaappapaappapppapapaaapaaappppaapaapappaaapapapapaaappappaapappapppapappppppaapaapappaapappaaapppppppppaaaappaaaappppppapapppppaaappapaapaapapaaappapppappaaappapaaapppppppapapppapaaappapapppppapaaapppppppppaaappppaapappppppppapppapappppapappaapapppappapppppppaappppaapappppppppppppapaaappappppaapppappppppppapppaapp
1,31,50,16,10,6,3,4,7,5,5,8,5,4,3,10,10,10,10,11,12,11,17,16,21,21,24,31,33,37,34,paaaaapaapaaapaaaaaapaaaapaaaapaaaaaaapaaaapaaapaapaaaaapaapaaapaaaaaapaaaaapaaapaaaaaaaapaaapaaapaapaaaaapaaapaapaaaaaapaaaaapaaaapaaaaaaaapaaapaapaapaaaaapaaapaaapaaaaapaaaaapaaaaapaaaaapaaaapaaapaaapaaaapaapaaapaaaaaapaaaapapaaapaaaaaapaaaapaaapaapaaaaapaappaapaaaaaapaaaaaappapaaaaaaapaaaapaaapaapaaaaapaaapaapapaaaapaaaaaapaaapaaaaaaaaapapaaapaappaaaapaapaaapapaaaappaaaapaaappapaaaappaaapapapaappaaaapaapaaapaaaaaapaaaappaapppaaaaaapaaaappaappapapaaapaappaapappaaapaaaapapaaapapaaaapppapppaappapapaaapaappaapapaaaapapaappppaapaaaaaapaaappppappapapaaappapppapappaaapaaaaappapppppaaaapppaappaapaappppaapaappaapapppaapaaaappppapppappaappppppppappapppapapaappapppppppapaapapppppppppaaaapppappapappapppaapppppppapppppaapaapppppappppaaappppppppapappppppaaapaappaapapppappaapppppppppppaapapppapppppppa
1,32,59,16,10,8,6,5,5,4,4,11,9,4,3,10,10,10,11,12,11,19,14,16,27,25,34,32,40,46,48,paaaaaaapaaaaapaaaapaaaapaaapaaapaaaaaaaaaapaaaaaaaapaaapaaapaaaaaaapaaaapaaaaapaaapaaapaaaapaaaaaaaaapaaaaaaaaapaapaaaapaaaaapaaaaapaaaaaapaaapaapaaaaapaaaaaaaapaaaaaaaaapaapaapaaaaaaapaaaaapaaaaaaapppaaapaaapaaaaaaaaaaapaaaaaaaapaaapaappaaaaaaapaaapaaaaapapapaaapaaapaaaaaaaaaaaapaaaaaaaapapaaaapaaaaapaaaaapaaaaapaappaaapaaaaaapaaaaaaapaaaaaaaapaaaapaaappaaaapaaaaappaaaapapppapapaaappaaaaaaaaaaapaaaaaappaapppappaaaaappaaaapaaaapaaappaaapaaaaaaapaaaaaaaapaaaaaappaaapaappaaaaapaaaaapaaaaapaappaaapaaapaaaapaaaaaaappaaaaapapappaappaaaaappapaappaaaaaapppppappaappaapapaaaapapapaaaapppapppaappaaaappppaapaaaaapapppppapaaapaappapaaaapaaaaaaaapppapppappppaaapppaaappppaapapppapapapapapppapaaaapappppaaapppappppppaapaappppaappaaappapppaaapaaapppapapaaaapapapppaapppapppppppaaaapppppappaaappapppppppapapapapappaaapappppppppppapppppppapaappppapppappppppppppappappppppapappapappppapppppapppppppppppppppaappaaappapppppapppppppppppaaappapppppppppppppp
1,33,52,16,10,2,4,5,6,10,3,4,2,8,8,10,10,10,11,11,13,13,15,17,16,18,26,25,28,36,40,papaaapaaaapaaaaapaaaaaaaaapaapaaapapaaaaaaapaaaaaaaappaaapaaaaapaaaaapaaaaaaaapaapaaapaapaaaaaaapaaaaaaapapaapaaaapaaaaapaaaaaaaaapaapaaapaaapaaaaapaaaaaaapapaaapaaaaapaaaapapaaaaaaapaapaaapaaapaaaaaapaaaaaaappaaapaaaapaaaaappaaaaaaaapaapaaapaaaapaaaaapaaaaaapppaaappaaapaaaaapaaaaaaaaapaapaaapaapaaaaaapapaaaaapppaaapaaaappaaaappaaaaaaaapaapaaapaapaaaaaaapaaaaaapppaaapapaapaaaaapaapaaaaaapaapaaapaappaaaaappaaaaaapppaaapaaaapapaaapppapaaaaapaapaaapaapaapaaappaaaaaapppaaapaapappaaaapapaaaaaaapaapaaapaappaaaaappaaaaaappppaapaaaapppaaapapaaaaaaapaappaapaappaaaaappaaaaaapppppappapappappapapaapaaaappapapappapaaapaappapaaaapppppappaaapppaaapppaaappaapaapaaappappapaaappaapaaappppaappppapppappppppaaappapaapaaappappaaaaapppaaaaapppapppppppppppappppapaapappaappapppappapapppppapaaapppppapppppppaaapppppaapppapapppappppppppaappppapppp
1,34,69,16,10,6,10,7,7,7,6,7,5,5,9,10,10,11,11,12,14,13,13,18,22,24,34,36,36,49,62,paaaaapaaaaaaaaapaaaaaapaaaaaapaaaaaapaaaaapaaaaaapaaaapaaaapaaaaaaaapaaaaapaaaaaaaaaapaaaaapaaaaaaapaaaaapaaaaapaaaaaapaaaapaaaaapaaaaaaapaaaaaapaaaaaaaaaapaaaapaaaaaaapaaaaapaaaaaapaaaaapaaaappaaapaaaaaaaaapaaaaaapaaaaaaaaaapaaapaaaaaaapaaaaapaaaaapaaaaaapaaaapapaapaaaaaaaapaaaaaapaaaaaaaaaaaapaapaaaaaaaapaaaappaaaaaapaaaapaaaapapaaaapaaaaaapaaaaaaapaaaaaaaaaaapaappaaaaaaapaaaaaappaapapaaaappaaapaaaapaaaaaaaaaapaaappaaaaaaaaaaapaaapapaaaaapaaaaaaaaapapaaaaaapaaaappaaapaaaaaaaapaaaaaapaaaaaaaapaaaaaapaaaaaaapapaaappaaaapaaaaaapaaaappaaapaaaaaaaapaapaappappaaaaaaaaaapapaaaaaappappaapaaaaaaappaaapaaaapaaaapaaaaaaaapaapaapapppaaaaapaappaapaaaaaaapaaapaaapppapaapaaapaaaapaapappaaaaaaapapaaapapaaaaaaapppppaapapaaaaapaaapappaaappappaaapaaaapppaapaaaaaaaapapppapppaaaaaaaaaapppapapppaappppapapppaaappppaaapapaapppaapappaaaaapaappapppaappaaaaapppaapppapaapppapapppppaapppppaappaaappaaapaaappaaapaappappppaapaaappappaapapapaappaaaaappaapapppppaappaaappppapappappaapappppppppapapaappppppppppapaappppappppppappappppappaaapppaappppapapappppppppppppppppppppppapppappppppppappppppppppppapppppppppppppppapaap
1,35,45,16,10,2,3,9,4,4,5,5,5,5,3,10,10,10,11,13,12,12,13,20,22,22,25,31,34,34,36,papaapaaaaaaaapaaapaaapaaaapaaaapaaaapaaaapaapaapaapaaaaaaapaaapaaaapaaapaaaaapaaaapaaapaapaapaapaaaaaaapaaaapaaapaaaapaaaaapaaaapaapaapaapaapaaaaaaapaaaapaaaapaaapaaaapaaaappaapaapappaapaaaaaaappaaaapaapaaaapaaappaaaaaapapaapappappaaaaaaapaaaapaaapaaapaaaaapaaaaapaapaapaapaappaaaaaappaaapaaapaaaaapaaaapaaaapaapaapaapapaapaaaaapaaaapaaapaaappaaaaappaaapaapaapappappaapaaaapapaappaappaappaaapppaaappaapaapappaapappaaaapaaaappapppaappaaappppapppaaapapappappappaaaapaaaapaaappaappppaappaaappapppapappappappaaaapaaaappapppaappaaappppappppappapappappappppaapppappppappppppaaapppaaapppappppappappappappppppapppppppapppaapppppapppapppapappappappapappppppppppppapppaaapppppppppappapppppppppppapppppapppapppapppaaapppppppppappa
1,36,66,16,10,3,10,7,6,3,6,6,9,5,11,10,10,10,11,10,12,15,14,18,25,29,36,34,43,50,54,paapaaaaaaaaapaaaaaapaaaaapaapaaaaapaaaaapaaaaaaaapaaaapaaaaaaaaaaapapaaaaaaaaaapaaaaaapaaaapaaapaaaapaaaaaapaaaaaaapaaaaapaaaaaaaaaaappaaaaaaaaapaaaaaaapaaaapaaaapaaapaaaaaaapaaaaaapaaaaaapaaaaaaaaapapaaaaaaaaapaaaaaaaapaaapaaaaapaaappaaaaaapaaaaapaaaaaaapaaaaaaaapapaaaaaaaaapaaaaaaaapaaapaaaapaaaaapaaapaaaaaaaapaaaaapaaaaaaaaaapapaaaaaaaaapapaaaaapaaaapaaaapaaapaaaaaaaaappaaapaaaaaapaaaaaaaaapapaaaaaaaaappapaaaaaapaapaaapaaaappaaaapaappaaaapaaaaaaapaaaaaaaapappaaaaaaaapapaaaaapaaaapaaapaaaappaaaaaaapaapaapaaaaapaaaaaaaaappapaaaaaaaaapaaaaaaaaapaappapapppapaaaaaapapaapaappaaaaapaaaaaaaappapappaaaaaapapapaaapppaappaapppaapapaaapaaaaappapapaaaapapaaaaaappapapapaaaaapapaaaaapppaappappppaapppaaappaaappaapaaaaapapapppaaappapapapppaaapppaaaaapppaappppppppappppaapaappapaappaaappppaaaapaaapppapapappaapppaapaappppappaapppaapppaaappaaaapaapappaapppaapapaappppaaapaaappppppaaappppaapppppppappppapapaappppaappaaappppappapppppppppappppapppppaaapppppappppppppapppaaappapppppppppaappppaapppappppppppppaaapppppaapppppppppppppppappppapppapppppapppapppppappppap
1,37,48,16,10,4,5,3,5,3,4,5,3,8,8,10,10,10,12,10,13,12,15,15,17,24,20,30,35,38,43,paaapaaaapaapaaaapaapaaapaaaapaapaaaaaaapaaaaaaaapaapaaaaapaapaaaapapaaaapaaapaaapaaaaaapaaaaaaapaaaapaaaapaapaaaapapaaapaaaapaapaaaaaaapaaaaaaapaaapapaaapapaaaaapapaaaapaaappaaapaaaaapaaaaaaaapaaapaaapaapaaaaapapaaaapaaaapaaaapaaaapaaaaaaaapaapaaaapaapaaaapaapaaappaaapaaapapaaaappaaaaaapapapaaaappapaaaaapapaaaapaaapaaapaaaaaaaapaaaaaappapapaappapapaapaapaaaapaaappaaaapaaaapaaaaaaaapaapaaaapppapaaappapaaaappaapaappaaaaaapaaaaaaappaapapaappapapaappapaaaappaapaaapaaaaaapaapaaaappaapppaappapppaappapaaapppaapaapppppaaappaaaaaaappapaaaapppapaaappapaaapppaapppppapaaaapaaaaaaapppppppaappapppaappapaaapppaapppppapppaappppaaaappppppapapppppppappapaaapppaapppppppappppppppaaapppppppappppppppappppppapppaappppppppppappaappaapppppppaappppppppppppaapppppppppppppppppppppappp
1,38,53,16,10,5,2,7,3,8,3,7,7,4,7,10,10,11,10,13,10,13,14,14,17,20,26,27,32,35,43,paaaapapaaaaaapaapaaaaaaapaapaaaaaapaaaaaapaaapaaaaaapaaaapaapaaaaaapaapaaaaaapaaapaaaaaapaaaaaapaaapaaaaaapaaapaapaaaaapaaappaaaaapaaapaaaaaaapaaaapaaapaaaaaapaaaapaapaaaaapaapaaaaaaapaaaapaaaapaaaaaaapaaaapaaaapaaaapaappaaaaapaaapaaaaappaapaaaaaappaaaapaaaapaaaaapaaaapaaapaaaaapapaaaaaaapaaaapaaaapaaaaaaapaaaapaaaapaaaapaapaaaaapaapaapaaaapaaapaaaaaapaaaaapapappaaaaappaaapaapapaaapaaapaapaaapaaapaaaaaapaaaaaaapapapaaaapaaaapaapaaaaapaappaaapaapaaaaapaaaapaaaaapapaapapaaapaaaapaaapaaaappappaapaaapaappaaaaappaaaaapapapapaaaapaaaapaapapaaapaaapaaappapaappaapaaapaaaaaappapppppaapaaaapappapaaappapppappaapaappapaaaappaaaapppappppapappaaapappapaaappapppappaapaaapapapappappaapppapppaaaappaaappppapaaappapppappappaapppaaaappppapppppappppaaappppppappapaaappppppappaapapappppappppaaaapppappppaapppapapppppppppppapppapppppaapppppppppppppappppppppaaa
1,39,53,16,10,5,6,3,5,7,9,7,4,4,3,10,10,11,10,11,11,13,16,19,21,28,28,35,35,43,45,paaaapaaaaapaapaaaapaaaaaapaaaaaaaapaaaaaapaaapaaapaaapaaapaaaaapaaapaaaapaaaaapaaaaaaaapaaaaaapaaaapaapaaaapaapaaaaapaapapaaaapaaaaapaaaaaaapaaaaaapaaaaapaapapaaaapaaaaapaaapaaaaapaaaaapaaaaaaapaaaaaapaaaapaaapaapaaaapaaaapaaaaapapapaaaaaapaaaaaaapaaaaapaaaapaaapaaaapapaaaaapaaapaaaappaaaaaapaaaaaapaaaaaapaaaapaaapappaaapaaaaapaapaaaaaappaaaapaaaaaaapaaaaaapaaaappaapaaapaaapppaapaapaaaaapaaaaapaappaaaapaaaaaapaaappaappappaaapppaaapaappaaapaapaaaapaaapaaapaaaaaapaaaappapppapaaapapaaappapppaaaaapaaappaaappaapapaaaapaaapppappapppappppppappapaaaaappppaappapaapaappapaaapaaappaappapppaapppapappapppaaapppppaapapaaapappaaaaapaaapppaappppppappaapappapppaapppppaappppapapappppppapaaapppappappppapppappppapppappppppaappppapaaapaapapapaaapppapppppppappppppppppppaapppppaappapapappppppapapppppppppppppppppppppappapppaapppppppppppappppppppapppppappppppa
1,40,53,16,10,4,8,9,3,5,3,4,6,3,8,10,10,11,11,10,12,11,13,15,18,22,25,24,33,37,40,paaapaaaaaaapaaaaaaaapaapaaaapaapaaapaaaaapaapaaaaaaapaaapaaaaaaapaaaaaaaapaaapaaapaapaaapaaaaapaapaaaaaaaapaaappaaaaaapaaaaaaapaapaaaapaapaaapaaaaaapaapaaaaaaapaaaaapaaaappaaaaaaapaaapaaaapaapaaapaaaapaapaaaaaaapaaaaaapaaaaaapaaaaaapaaapaaapaapaaapaaaaapaapaaaaaaaappapaaaaaaaapapaaaaapaapaaaaapapaaapaaaaapaaaapaaaaapaaaaapapaaaaaapaaaaapaapaaaapaapaaaaapaaapaapaaaaaaappaapaaaaaaaapaaaaaaapaapaaaapaappaapaaaaapaapaapaaaappaappaaapaaaaapaaaaapaapapaapaappaapaaaaapaapaaaaaaapppapapaaaaaapapaaaaapaapapaapaappaapaaaaappappaaaaaapppappppapaaapaaaaaaappappaaappappaapaaaaappapaaapaaapaaapapaapaappapppaaapaapppaappappaapaaaaapppppappaaappaapppapapaapapaapaapapppaaappapppappaaaapaapaaapaaapppapppppaapppappaapapaappppapppppaappapaappppaappaaappppppppppapapappappppaapppappapppaappaapappppaappppapppappppppappppppaapapappppaappapppppppappppppaapppap
