archipelago_ID,sample_ID,S,H,K,no_spp_niche_0,no_spp_niche_1,no_spp_niche_2,no_spp_niche_3,no_spp_niche_4,no_spp_niche_5,no_spp_niche_6,no_spp_niche_7,no_spp_niche_8,no_spp_niche_9,no_spp_niche_10,no_spp_niche_11,no_spp_niche_12,no_spp_niche_13,no_spp_niche_14,no_spp_niche_15,no_spp_niche_16,no_spp_niche_17,no_spp_island_0,no_spp_island_1,no_spp_island_2,no_spp_island_3,no_spp_island_4,no_spp_island_5,no_spp_island_6,no_spp_island_7,no_spp_island_8,no_spp_island_9,no_spp_island_10,no_spp_island_11,no_spp_island_12,no_spp_island_13,no_spp_island_14,no_spp_island_15,presence_absence_matrix_cols_isles_concatenated
8,28,67,16,18,5,2,5,6,2,2,2,3,6,6,3,6,2,3,4,2,5,3,10,10,11,11,10,11,11,12,15,18,25,32,36,42,45,51,paaaapapaaaapaaaaapapapapaapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapapaaaapaaaaapapapaapaapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapapaaaapaaaaapapapaapaaappaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapapaaaapaaaaapapapapaaaaapaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapapaaaapaaaaapapaapapaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapapaaaapaaaaapapapappaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapaaaapaaaaapapapapaapaapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapapaaaappaaaapapapaapaaappaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaapapaaaapaaaaapppapaapapaapaapaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaapapaapapaaaappaaaapapapappapaapaapaapaaapappaaaaaaaaaaaaaaaaaaaaaaapappapapaaaapaaaaapppapapppaapppapapaaaapppppaaappaaaaaaaaaaaaaaaaapppaapapppaappaaaapapappppapappaapapapppppppapaaappppaaaaaaaaaaaaaapppaapappapppppaaapapappppaapppaapppaaappppppaaapppppppaaaaaaaaaaaapppapppppapppaaaaapapappppapappappppppaapppppaaapppppppppppaaaaaaaapppaapapappappappppapappppappppaapapapappppppapappppppaaapppppppaaappppapppppppppaaaapappppppappppaappppppappppaaappppppppaapapppppppp
8,29,68,16,18,1,6,5,4,2,8,5,4,4,2,5,3,6,3,1,1,4,4,10,10,10,10,11,13,13,16,18,23,28,26,38,42,52,55,ppaaaaapaaaapaaapapaaaaaaapaaaapaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaaapaaaaapaapaapaaaaaapaaaapaaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaappaaaaaapaaaaapapapaaaaaaapaaaaapaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaaapaaaaapaapaapaaaaaaapaaaaapapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaapaaaapaaaapaappaaaapaaaaapaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaaapaaaapaaapappapaaaappaaapaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaapaaaapaappappapaaaapaaaapaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaappapaaappaaapaaapapppaaaaapppaapaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaapppaapaappaapaaaaaaappaappaapapapappaaaaaaaaaaaaaaaaaaaaaaaaapppaaaapappapppapapapaaaaappaaappaapaaappppaaappaaaaaaaaaaaaaaaaaaaappappaaapapppaappapppapaaappaaapaaapapapapppaappapppaaaaaaaaaaaaaaaapappapapppappaappapppaaaaapaaaappaapaaapaapapapaapaaaaapppaaaaaaaaaapppppapppppapaappapppaapaappppappaapapppappapapaappapaappppaaaaaaaaappppaaappppppaappapppppaaappaapppaapapapppppapppapppapppppppaaaaaaaapppppaappppapppppapppppapappaapppaappppppppppappppapppppppppppppaaaapppppappppppppppppppppppapppaaapppppapappppppappapaappappppppppapppp
8,30,77,16,18,6,3,1,6,3,4,2,4,7,4,3,3,6,5,6,7,4,3,11,10,10,11,10,11,12,13,16,19,24,30,36,47,50,63,paaaaapaappaaaaapaapaaapappaapaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaapappaaaaaapapaaaappaaapaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaaaapppaaaaaapapaaaapapaapaaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaaaapaappaaaaaapapaaaappaaapaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaappaaaaaapapaaapaaapapaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaapaappaaaaaapapaaaappaaapaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapappapppaaaaapapaaaapapaapaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaaapappaaaaaapppaaaapppaappaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaaaappappapaaaapppaaappapaapaaaaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaappappappaaaaaapppaaaapppappaaaaaappaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaappappappaaapppaaaappppapapaaaapppapaapaapppaaaaaaaaaaaaaaaaaaaaaaaaaaaappaapappapaapppaapapaaappapaapaapaaappapppapaappppaappppaaaaaaaaaaaaaaaaaaaaapppaaappappappaaappppaaappppapaapaaappappapppapapapaapappppppaaaaaaaaaaaaaaaappaaaappappappppappppaapppppappappaappappppppapappappppaaapppppppppaaaaaaaaaappaaaappappapppaappppaappppappappapappappppppapppapppppapppppappppppaapaaaaaappaappppappapppaapppppppppppppppppapppaapapppppapppapppppapppappppppppppppppp
8,31,61,16,18,4,3,3,4,3,1,5,6,4,5,4,3,3,7,2,1,2,1,10,10,10,10,11,11,13,14,14,20,20,26,33,39,45,48,paaapaapaapaaapaappaaaapaaaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaapaapaapaappaaaapaaaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaaapaapaappaaaapaaaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaapapaapaappaaaaapaaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaaapaapaappaaaapapaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaaapaapaapapaaapapaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaappaapaapappaapaaaaappaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaapppapaapaappapaaaappaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaappapaaapaapaapaappaaaapaaaaappaappaaapaaaaaaaaaaaaaaaaaaaaaapppapaappaapaappapppapapapaaappaapaaaapaaapaaaaaaaaaaaaaaaaaappaappapapapaapaapppaaapapaaapaaapaaaappaapaappaaaaaaaaaaaaaappaapaapppppaappapppaaapapaaappaapaaaapaaaapappppppaaaaaaaaaapppapaapppppaappapppaaapapapappaapaaaapppapppppapppaaaappaaaapppppaapppppaappapppaaapapaappppppapaapaapppppppppppaaapppaaappapppppppppppppppppaappapaaappappppaapaaappapppppppppapppppapppppaapppppaappappppaapppapappapppappppapppppppppppapppppppp
8,32,61,16,18,3,3,5,4,2,3,3,3,4,3,4,4,3,4,5,3,2,3,10,10,10,10,10,11,13,12,13,15,21,24,33,39,44,50,paapaapaaaapaaapapaapaapaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapapaaaaapaaappaapaapaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaapaaaaapaaappaaapapaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapapaaaaapaaappaapaapaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaapaaaaapaaappaapaapaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaapaaaapaaaappaapaappapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapapaaaaappaappaapaapappaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapapaaaaapapappaapaapaapaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapapaaaapaaapppaapaaapppaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapappaaaappaappaapaapaaaapapaappaapaaaaaaaaaaaaaaaaaaaaaaapaappapapaaapaaappaapappppaapapappapapaaappaaaaaaaaaaaaaaaaaapaappapappappapappaapaappapaaapappapapaaappappaaaaaaaaaaaaaaapaappapapaappapppppapaapappapapappapappaappapppapppppaaaaaaaappappapappappppppppapaapappapapppppaappaappappappappppppaaaaapaappppaapapppppppaapaappapappppppppappppppappapppppppppppaaapppppapapppppppppppppaapappapapappppppppapppppappppppppppappp
8,33,64,16,18,6,3,4,4,5,2,1,3,5,2,3,1,5,6,7,2,4,1,10,10,10,10,11,11,14,14,12,17,22,25,37,41,47,50,paaaaapaapaaapaaapaaaapappaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaapaaapaaapaaaapappaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaapaapaaaapaapaaaapappaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapapaaapaaaapaaapappaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaapaaapaaapaaaapapppapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaapaapaaapaaapaaaapappaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaapapaapaaapaaapapaapappaaapaaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaapaapppapaaapapaapappaaappaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaapaaapaapaaaaapaapappaapaaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaappapaappaaapaaaapappaappaaapappapaaaaaaaaaaaaaaaaaaaaaaaaapappaapaappaapaaapappapappppppaaapappappaaaaaaaaaaaaaaaaaaaaaaaaaappaappappaappaapapaapappappppaapappappaaaapppaaaaaaaaaaaaaaaaappapaappppppapapapapaapappapppaaappppappaaaappppppppppppaaaaaaaappppaappapppppapapappapppppapppaapappappppaaappappppapappppaaaaappppaappppppppapppapappappppppppapappappapaapppapppppaapppppppaappppapppapppapppppapaapappppppaappappppppapppppapppppaappppppppp
8,34,68,16,18,5,2,1,5,6,5,3,4,2,5,6,2,3,2,7,4,4,2,10,10,10,10,10,11,14,12,19,21,27,31,39,41,49,57,paaaapappaaaapaaaaapaaaapaapaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapapapaaapaaaaapaaaapaapaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapappaaaapaaaaapaaaapaapaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapappaaaaapaaaapaaaapaapaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapapaapaapaaaaapaaaapaaapaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapapapaaapaaaaapaaaapaappaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapapppaaapapaaappaaapaapaaaappapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaapppaaaapaaaaapaaaapaapaaapappapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaapppppaaappapaapapaapaappaapapaaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapppapapppapappaapapaaaapaapapapappaappaaaaapaaaaaaaaaaaaaaaaaaaaaaapapaapppppapapaapaapappapaappaapppppapppaaaapappaaaaaaaaaaaaaaaaaaaappppapppppaappapaaapapaapppppaapapppaappppaapapaappaaaaaaaaaaaaaaaaappaapppppaaappppaaapappppappppapppppapppaapapapppppppppaaaaaaaaaaaaapappapppppaaapppapapapaapaapppapppppappappaappppappppppppappaaaaaaaappppapppppapppppaaapappapaapppppppppappppaaappppappppppapapppappppaappppppppppaappappppppppappapppapppppapppppapppppappppppaappppppppppp
8,35,62,16,18,5,3,5,5,2,2,4,3,3,6,2,3,3,3,3,1,6,3,10,11,11,10,11,10,12,19,14,19,21,28,29,39,48,48,paaaapaapaaaapaaaapapapaaapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaaapaaapaaaapaappaaaapapaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapapaaaapaaaapaappaaapaaapaaappaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaaaaapaaapaapapaapaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaaaaapaaapaapapaapaappapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaapaaaapaaapaapapaapaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaappapapaaapaaapaapapaapaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapppppaaaappaapapppppapaappapapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapappaaaappaaapaapapaapaappapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaapaapaappaaappaaapaapppaapapppappaaaapappaaaaaaaaaaaaaaaaaaaappaaapapppaaapppaapaappaaapaappapapaaapppaapaaaaaaaaaaaaaaaaaaapaaapapppppappaaappapppaapappppppapaapapaappappaaaaaaaaaaaaaappaaapapppaaappppapaapppaapaappappppaapppaapaaapapppaaaaaaaaaappapapppppaaapppappapppppppappppppaaaapppaappppppppppaaaaaaaaapppppppppppappppaapapppppapappppppappapppapppappppappppppppaaappapapppppppapppaapappppaapappppppppappppaappappppppppppppappp
8,36,56,16,18,5,2,3,3,5,3,5,2,2,3,5,1,3,2,5,3,2,2,10,10,10,10,11,11,11,13,20,22,23,32,37,40,42,51,paaaapapaapaapaaaapaapaaaapapapaaaaaaaaaaaaaaaaaaaaaaaaapaaaapapaaapapaaaapaapaaaaappapaaaaaaaaaaaaaaaaaaaaaaaaaapaaaappaapaapaaaaapapaaaapaappaaaaaaaaaaaaaaaaaaaaaaaaapaaaapapaaapaapaaapaapaaaapapapaaaaaaaaaaaaaaaaaaaaaaaaaaapaapapaaapppaaaapaapaaaapapapaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapaaapaapaaapapapaaapapapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapppaapaapaaapaaaapaapapapaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapaappapapaapaapaapaappapaaaaaaaaaaaaaaaaaaaaaaaaaapppapapaappaaappappapaapppapappappaaaaaaaaaaaaaaaaaaaaapaapaappaapapaappapappappapppappapappapaaaaaaaaaaaaaaaaapaapapppaapppappaapaapappapapappapaaaappppaaaaaaaaaaaaaappapppappappppppapppppaapapppppaapappapppappaaaaaaaaaaaappppapppppppppapapppppappapppapaapappapppppppppaaaaaaaaapppppppppappapppappppppppapppapaapaapappppppppappppaaaaapppppppppapppppppppppppppapppapaapappppppappppaaapaappaappppappppapppppppppppppppappppppppapppppppppppppappppppp
8,37,65,16,18,4,6,1,4,5,1,5,5,4,3,4,3,3,3,5,2,5,2,10,10,10,10,11,10,13,14,16,24,25,27,37,43,47,53,paaapaaaaappaaapaaaappaaaapaaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaaaappaaaapaaapapaaaapaaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaaappaaaaapaappaaaaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaaaappaaapaaaapaapaaapaaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaaaappaaapapaapapaaaapaaaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaaaapapaapaaaappaaaaaapaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaaaappaaapapaappapaapaaaapapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapppaaapaaappaaapapaappapaaapaaaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapppapaaaaappapaapaaappaaaapaaaapppaapapaaaaaaaaaaaaaaaaaaaaaaaaaaappappapaappaappppaappapaaapppaaapappappaappaaaaaaaaaaaaaaaaaaaaappaappapaappaappapaappppaapppappaapppapaaaapapaaaaaaaaaaaaaaaaaaapppappaaaapppaapppaappppaappaapaapapappaaaapapaapppaaaaaaaaaaaaaappppppaaaapppaapappappppaapppaapppappapapaappppappapppppaaaaaaaaapppappaaaappaappppppppppaappaapppppppapppappppapppapppppppaaaaaaapppappaappppaaappppappppaapppapppppppapappapppppppapapppppppppaaapppappaaaappaaappppapppppppppppppppppppappppppppppappppppppppappp
8,38,65,16,18,3,5,6,5,3,6,5,3,5,3,3,2,3,3,3,1,3,3,10,11,10,10,10,10,11,20,17,19,24,26,33,37,44,55,paapaaaapaaaaapaaaapaapaaaaapaaaapaapaaaapaaaaaaaaaaaaaaaaaaaaaaapaaapaaaapaaaapaaaapaapaaaaapaaaapaappaaapaaaaaaaaaaaaaaaaaaaaaaaapapaaaaaapaaapaaaapaapaaaaapaaaapaapaaaaapaaaaaaaaaaaaaaaaaaaaaapaapaaaapaaaaapaaaapaaapaaaapaaaapaapaaaaaapaaaaaaaaaaaaaaaaaaaaapaaapaaapaaaaapaaaapaapaaaaapaaaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaapaaaapaaaaapaaapaaapaaaapaaapaaaapaapaaaapaaaaaaaaaaaaaaaaaaaaaaapaapaaaaapaaaapaaaapaaapaaaapaaaapaappaaapaaaaaaaaaaaaaaaaaaaaaaapaaappaappppaapaaaapaappapaappaaapaappppapaaaaaaaaaaaaaaaaaaaaaaapaaappaapaaaaapaaaapaapaaapapapaappapppaapaapaaaaaaaaaaaaaaaaaaaapaappaaapaapaapaaaappappapaapaaaapaapapaapaappapaaaaaaaaaaaaaaaaapaapppaappapaapaaaapaapappaapapaapappappapaappapapaaaaaaaaaaaaaaapaappppappapaapaaaappppappaapaapapaappaaapaappapapaapaaaaaaaaaaaapaappppappappppppaapaapppppappaaapaapapaapaappapapaappappaaaaaaaapaapppappappaapaaaappapppappppappppapappapppppapappapaappapaaaaaapapppppappapaapaaaappapppppappapppaappppapppppappppapppppappppaaapapppppppappaapapppppppppppappppappapppppppappppapppppppppppppppp
8,39,64,16,18,5,2,3,2,4,2,3,2,7,2,7,2,4,5,5,1,4,4,10,10,10,10,11,13,12,13,17,21,28,31,35,39,49,55,paaaapapaapapaaapapaapapaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaapapapaaapapaaapapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaaappaapaapapaaappaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaaappapaaapapaaapapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapapaapaappapapaaapapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaaapapappaapaapapaaappapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaaapaaappaaapapapaaapppaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaapapappaapaapapaapppaaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapapappaaapapappappaaappaapapppaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapapappapapppapapaappapappaapppaapaaapaaaaaaaaaaaaaaaaaaaaaaaappapapaapppppppapapaappppppaaappppaaaaapppppaaaaaaaaaaaaaaaaaaaappapapaaappapppapappappppppaaapppppapaapppppappaaaaaaaaaaaaaaaaappapapppappppppppapaappppppaaappappapaapapppapppaappaaaaaaaaaaaappapapaaappppppapappapppppppaapappppapapppppppapppppaaapaaaaaaaapaapppappppppppapppppppppppapapppppappppppppappppppppaappppaaaaappapapappppppppappppapppppppppppppppapapppppappppapppppppppppppp
8,40,70,16,18,6,5,4,3,4,2,5,3,5,6,2,5,5,3,3,2,3,4,10,10,10,10,11,10,11,13,16,25,29,30,39,48,52,61,paaaaapaaaapaaapaapaaapapaaaapaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaapaaaapaaapapaaapapaaaaapaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaaapaapaaapaapaaapapaaaapaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaaaapaapaapaaapaapaaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaaaapapaaapaapaaapaaapaapaapaaaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaapaaapaapaapaaapaapaaapaapaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapapaapaapaaapaapapaaaapaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaaapaappaapaapaaapaapaaaapaaaapapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaaappppaaapaappaapapapaaapapaaaapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaapppaaaapaaapppapaapppapapppaappapapaapaapaapapppaaaaaaaaaaaaaaaaaaaaaaapppaaappapppaappppppapapapaappapaaapapaaaapappapapppaaaaaaaaaaaaaaaaaaappaaappaappaappappaapapppaappapaapapppaaapappapapppaappaaaaaaaaaaaaappppaaaapapppaappappappppppaappapappapaaapapapppppppapappapppaaaaaaaaapppppappppppppapppppappappppappapaaapppppappapppaappaapppppppppaaaaaaappppppppppppppappppppppppppapppapaapappppaapappppappapappapappppppaaaapppppppppppppppppapppppapppapppppapppppppappppppaapppappppppppappppppp
8,41,66,16,18,5,6,3,6,3,5,4,2,5,4,2,3,4,2,3,1,3,5,10,10,12,11,11,11,12,13,16,19,28,21,32,37,42,55,paaaapaaaaapaapaaaaapaapaaaapaaapapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaapaaaapaapaaaaaapaapaaaapaapapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaapaaaapaaapaaaappappaaapaaaappaaaapaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaaaaapaapaaaaaaapapaaappaapapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaaaaapaapaaaaappapaaaapaaaappaaaaapaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaaaaapaapaaaaaapaapaaapapaappaaaaapaaaaaaaaaaaaaaaaaaaaaaaaapaaaaaapaaapaaapaaaapaaapaaappaapppaaaapaaaaaaaaaaaaaaaaaaaaaaaaaappaaaaaapaapaaapaaaaapaapaaapaaappppaaapaaaaaaaaaaaaaaaaaaaaaaaaaapapaaaaaapappappaaaaapappaaaapaaappaaaaapaappaaaaaaaaaaaaaaaaaaaaapapaaapapaapaappaaaaapaapaaappaaappapaappaaapppaaaaaaaaaaaaaaaaaaappaaappapaapapppaaaappppppppppaapppaaaappaaapapppaaaaaaaaaaaaaaaaapaaaappaaaapaapaaaaaapaapaaappaaappaaaapppappappppaapaaaaaaaaaaaaappaaappapaapaappppaaapappapappaappppapappaappapppapapppaaaaaaaaaaapappappaaaapaapppaaappappapappppppppaapppppapapppapappppapaaaaaaaapapaappaapappppppapappappapppppapppappapppaapapppapppppappppaaaaaapppapppapppppppppaappppppaappppppppppaapppappapppapppppppppppppppp
8,42,56,16,18,2,2,2,2,5,4,2,1,5,4,5,3,4,3,1,4,4,3,10,10,10,11,10,10,11,15,16,20,27,27,28,35,44,49,papapapapaaaapaaapappaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaappapaapaaapaaapappaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaapapaapaaapaapappaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapppapaaaapaaapapapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapapaaaapapaaapapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapaapaapaapaaapappaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapapapapaaaapapappaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapppapaapppapapapappaaaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapapaaappapaaapappappapaaapppaaaaaaaaaaaaaaaaaaaaaaaapppapppppaapapapapapppapapaaaaaapappaaaaaaaaaaaaaaaaaaaapppppppppaapapapppapppaapppaappppppaapaaaaaaaaaaaaaaaaaapppppppppaaappppapapppaaappaappaapppapaaappaaaaaaaaaaaaapapppppppaapapppapapppapapppappapppaapaaapaapaaaaaaaaaaapppappppppppppppapapppppapaapppppapaapaaappappppaaaaaaaapppppappppppppppppapppappppppappppppapppapappppappppaaaapppppappppppppppppppppppppaaappppppappppppppppppapappppp
8,43,58,16,18,4,3,3,4,4,3,4,3,5,6,4,2,1,2,4,1,3,2,10,10,10,10,10,11,11,14,15,20,20,26,36,39,41,41,paaapaapaapaaapaaapaapaaapaapaaaapaaaaaaaaaaaaaaaaaaaaaaaapaaaapapaapaaapaaapaaapaapaaapaaapaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaapaaaapaapaaaapapaaapaaaapaaaaaaaaaaaaaaaaaaaaaaapaaapaapaaapaapaaapaaapaapaaapaaapaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaapaaaapaapaaapaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaapaaaaapapaaaapapaaapaaappaaaaaaaaaaaaaaaaaaaaaaapaaapaapaapaaapaaapaaaapapaapaaaappaaaaaaaaaaaaaaaaaaaaaaapaaappaapapaaappappaapaaapaaappaapaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaapaaapaappaaappapaappaaapaaaaappaaaaaaaaaaaaaaaaapaaappapappapappappaapaaapaappaaappaaaaapaappaaaaaaaaaaaaapaaappapapppaaapaapaapapapaapaaaapaaaaapppapppaaaaaaaaaaaappaapaapapppaappappaapppappappapapaaaaappaapapppaaaaaaaaaapaaappapapppaappppppapppppaapppaappppaappapppppppppaaaaaaapppppappappppappppppapppapapppappppaapappaapappppppapaaaaapaapppapapppapppapppapppapaapppppppapappppapapppppapppppaapaapppapappppappppppppppapaapppppppaaaappaapapppppaapppppp
