archipelago_ID,sample_ID,S,H,K,no_spp_niche_0,no_spp_niche_1,no_spp_niche_2,no_spp_niche_3,no_spp_niche_4,no_spp_niche_5,no_spp_niche_6,no_spp_niche_7,no_spp_niche_8,no_spp_niche_9,no_spp_island_0,no_spp_island_1,no_spp_island_2,no_spp_island_3,no_spp_island_4,no_spp_island_5,no_spp_island_6,no_spp_island_7,no_spp_island_8,no_spp_island_9,no_spp_island_10,no_spp_island_11,no_spp_island_12,no_spp_island_13,no_spp_island_14,no_spp_island_15,presence_absence_matrix_cols_isles_concatenated
J1_m5,13,50,16,10,6,4,5,2,5,5,8,7,5,3,10,10,10,10,11,14,15,14,17,23,21,31,35,31,41,42,paaaaapaaapaaaapapaaaapaaaapaaaaaaapaaaaaapaaaapaapaaaaaapaapaaaapaapaaaapaaapaaaaaaaapaaaaapaaaapaapaaaaapaaaapaaapaapaaapaaaaapaaaaaaaapaaaaapaaapaapaaaaapaaaapaaapapaaaaapaaapaaaaaaaapaaaaaaapaapaapaaaaapaaaapaaapapaaaapaaaaaapaaaaaaaapaaapaapapaappaaaapaaaapaaapaappaapapaapaaaaaaapaaaaaappaaapaapapaaaapaappaaapapaaaaapapapaaaaaaaaaappaapaaaappapaaaaappaaapaaapaaaapapaaaapaaaaaaapaapaaapppaapaapaaaaapaaaapaaappppaaapaaaapaapaaaaaappaaapppaappapppaaapapappaaappppaaappaaappaapaaaapapaaapapaappppapaaapppappaaapapaaaappaaappaaaaaappapaaapppaapappappaapapappaaapappaapppapppapaapaappppppppppaappppapppapapappppappppppppaaappppaapaappppapppppaappppapapapppappppapappaaappapppppaappaappppaapppaappapppppapppappaappppppapppppppppppppapppppappppaappppppapppppppppappppppppppapppppapaappppppappppapppp
J1_m5,14,66,16,10,6,6,8,7,4,7,4,8,7,9,10,10,11,12,11,11,13,17,19,23,26,32,37,45,50,57,paaaaapaaaaapaaaaaaapaaaaaapaaapaaaaaapaaapaaaaaaapaaaaaapaaaaaaaapaaaaapaaaaaapaaaaaaapaaaaaapaaapaaaaaapaapaaaaaaapaaaaaaapaaaaaaappaaaapaaaaaaapaaaaaapaaaaapaaaaapaaaapaaaapaaaaaapaaaaaaapaaaaaaapaaaaapaaaaaappaaaaapaaaaaapaaapaaaaaaapaapapaaaaapaaaaaaaapaaaaaaapaaaapaaaaapapaaaaapaaaaaapaaapaaaaaapaaaaaapaaaapaaaaaaaapaaaaaaapaaaapaaaaaappaaaaapaaaaaapaaaaaapaaaapaapaaaaaaapaaaaaaapaaaaaaaapaaaaapaaaapaaaaaaaaapaaaapaaaaaappaappaaaapaaaaaappaaaaapaaaaaaappaaaappaaaaapaaaaaappaaaaapppapaaaaaaapaapaaaaaaapapaaaaaappaaaaappaaaapapaaappapaaaappapaaapaaaapaaaaappaapaapaaaapaaaaaaappaaaaaappaaaapaaaaappapaaaappaaaaapppapappapaapaappppaaaapaaaaaaapaapaaaappppaapaapaaappapaaaapppaaapapapaaaaaaappapapaaaaappapaaaapppapaaapppaaapaaaaappaaapaappppaaappaappapaaapppappppppaappaaaaappaapppaapppaaapppppapppaaaaappappaapppappapapapppapapaapaappaapaappppppaaapppaaapapaaapppppappppppapapppappppapapppappppappapppapaappppppapappaapappapapppppppaappppaappppappppapapppappppapapppppppapppppppppppppappppppappppapapppppapappppppppapppppppppppppapppppapppppppppp
J1_m5,15,60,16,10,3,6,5,8,5,9,9,5,3,7,10,10,10,10,12,14,13,13,23,20,26,29,37,40,43,50,paapaaaaapaaaapaaaaaaapaaaapaaaaaaaapaaaaaaaapaaaapaapaaaaaapaaapaaaaapaaapaaaaaaapaaaaapaaaaaaaapaaaaaaaapaaapaaapaaaaapaaapaaaaapaaaapaaaaaapaaaaapaaaaaaaapaaaaaaaapaaaapapaaaaaapaaapaaaaaapaapaaaaaaapaaaapaaaaaaaapaaaaaaaaapaaapaaaapaaaapaappaaaaaapaapaaaaaaaapaaapaaaaaaaaapaaaaaaaapaaappapaaaaaaapaapaaaapapaapaaaaaaapaaaaapaaaaaaaapaaaaaaaapppapaaaaappaapaaappaaaaapaaaapaaaaapaaaapaaaaaaaaapaaaaaaappaaapaapaapaaapaaapaaaaaapaapaaaaaaapapaaaapaaaaaaapppaaaaapaaaapaaaaapaaappappapaapppaapaaaaaaapppaapppaaaaaaapaaaaaaappapapaapapapaappappaaaapapaapaapaaaapaaaapppaaaaaappaaaaaaaapaaapaapaaappppapapaaaapppaappaapppappaaappaaaaaaappaapaaaappaaapaapappppappappaapapppaappaaaaaappaaapppppaaaappaaapaaappapapaapppppaappppppaaapppppppaaapaapppaappppapaaappaappaaappapappppappppapppppaapppppaappapaaappppaapppppapaappppapaaapppapppapapppppppppppppppppaappapaaaappppapppppapaapppppppaappppappapappppappppppppppppapppaapaaapppppppppaappppppppppppppppapppppppppa
J1_m5,16,50,16,10,4,5,4,4,3,6,5,10,4,5,10,10,10,11,11,11,12,13,14,20,28,34,30,37,37,43,paaapaaaapaaapaaapaapaaaaapaaaapaaaaaaaaapaaapaaaapaaaapaaapaaapaaapaapaaaaapaaaapaaaaaaaaaapaaapaaapaaapaaaapaaapaaapaapaaaaaapaaapaaaaaaaaaaapaaapaaapaaaapaaapaapaaapaapaaaaaaapaaapaaaaaaaapapaapaaapaaaapaaapapaapaapaapaaaaaaapaapaaaaaaaaaapaaapaaappaaapaaaaapapaaapaapaaaaaapaaaaapaaaaaaaaapaaapaapaaaapaaaaapapaaappapaaaaaapaaapaaaaaaaaaaapaapapapaaapaaaapaaaapaaapapppaaaapaaapaaaaaaaaaaapaappaapaaaapaaapaapppaaaappaaaaaapapapaapaaaaaaaapaapaaapaaappapapapappaapappaapaaapapapapapaaaaapapaapaaappaapppaapapapppappppappaappapapppppaaaaapapaappaappppppaaapapapppppppppapaappppappppppaaaapppaapppappappppaapapappapppppaapaappppappppaapaaapapaappapppaappppapppppppppppppapaappappppppaappaapappappppppapppapppppapppppppppapaappppappppapppaapapapppappppappppapppapppppppppppppppppppppppppapppppaappap
J1_m5,17,52,16,10,6,4,5,6,4,5,9,7,2,4,10,10,10,10,10,11,12,12,14,17,24,27,25,35,37,39,paaaaapaaapaaaapaaaaapaaapaaaapaaaaaaaapaaaaaapapaaaapaaaapaaapaaaaapaaaapaaaapaaaapaaaaaaapaaaaaapaapaaapaaaaapaapaaaaapaaaapaaapaaaaaapaaaaaapaaaaaapaapaaapaaaapaaapaaaaapaaaapaaapaaaaaaapaaaaapaaaaaapapaaaapaaaapaaapaaaapaaaaapaaapaaaaaaaapaaaapaaaaaaapapaaapaaaapaaapaaaapaaaaapaaapaaaapaaapaaaapaaaaaapaapaaapaaaapaaapaaaappaaaapaaapaaaaaapapaaaapaaaaaapapaaaaapaaapaaapaaaappaaaapaaapaaaaaaaapaaaapaaaaaaapppaaapaaaapaaappaaaapaaaappaapaaaaaaaapaaaapaaaaaappppaaapaaaappaapppaaapaaaapapapaaaapapapaaaapaaaaaapappaaapapaapaaappaaaappaaappaapppaapapapppaapaaaaaappppppapaapppapappapapppaaapppppaapapppapaaaapaaaaaapppppaapppaappaapppaappaaaapaaappaaaappappapappaaaaapppppaappapappppppppappppaapaaappapapppapppappappaaappppppppaaapppppppppapppappppappppappppappppapaaapaapppppappapppppaappppppppapappappppaapppappppapaaappppppppp
J1_m5,18,60,16,10,4,6,7,7,7,10,6,3,6,4,10,10,10,11,11,11,11,15,18,21,25,33,34,37,45,52,paaapaaaaapaaaaaapaaaaaapaaaaaapaaaaaaaaapaaaaapaapaaaaapaaapaaaapaaaaapaaaaapaaaaaaapaaaaapaaaaaaaaaapaaaapaapaaaaapaaaapaaapaaaaapaaaaapaaaaaaapaaaaapaaaaaaaaapaaaaapaapaaaaaapaappaaaapaaaaapaaaapaaaaaaaapaaaapaaaaaaaaapaaaaapaaapaaaapaaaapaapaaaaaapaaaaapaaaaaapaaaaaapaaaaaaaaapapaaapaapaaaaaaapapaaaapapaaapaaaaapaaaaaapaaaaaapaaaaaaaaaaaapaapaapaaaaapaaapaaaaappaapaaaaaapaaaaaaaaapaaapaaaaaaaaapaaaaapaapaaaaapaaapaaaaapaaapaaaaaappaaaaapppaaaapaaaaaaaaapaaaaapaapapaaappaapappppaaaapppaaaapaaaaaaaaapaaapaaaaaaaaappapaapaapaaaaapaappaapaapaaappaaaaaaapaaaappappaappaaaaaaaappapaappapaapaappaappaapppaaapppaaaapappaaappppapapaaaaaaaaappapaapaapaaapappaapapapppappppapaaapaappaappppapapappppaaaappapaappapaaapapppapppppppppappppaaapappapappppaaappaaaapaaapppapapaapappaappaapppppppppapppaaaapapppaappppppappppappaaappapaapaapaapapppaapppppppppapppapaapappppappppppappaaappppapppppapapppppppppaapppppppppappppapppppppappppppppppaappppappppppppppppppappppa
J1_m5,19,61,16,10,2,3,7,4,11,9,8,3,8,6,10,10,11,10,10,14,12,14,19,21,24,32,37,45,48,52,papaapaaaaaapaaapaaaaaaaaaapaaaaaaaapaaaaaaapaapaaaaaaapaaaaapapaapaaaaaapaaaapaaaaaaaaapaaaaaaaapaaaaaaapaaapaaaaaapaaaaapapaapaaaaaapaaaaapaaaaaaaaapaaaaaaaapaaaaaapaaaapaaaaappaaaapapaapaaaaaapaaaaaapaaaaaaapaaaaaaaapaaaaaaapaapaaaaaaapaaaaapapaapaaaaaapaaaaaaapaaaaaapaaaaaaaaapaaaaaapaaaaapaaaapaaaaapapaappaaaaaapaaaaappaaaaaapaaaaaaaaapaaaaaappapaaaaaaapapaaapapaapaaaaaapaaapaaaaaaaaaaapaaaaaaapaaaaaaapapapaaaaaapaapaapapaapaaaaaapaaapaapaaaaaaaapaaaaaaapapaaaaapaapapaaaaapapaaapappapppaaaapaaaaaapppaaaaapaaaaaaaapaapaaaapappapaaaaapaapaapappapaaaaaapapappappappaaaapaaaaaaapaapaaaapaaappaaaaaaapppapapaappaaaaapaaapaappaaaaaappppaaaaappaapaaappppppapaaapaaapapappapppaaaappaapapapaaapaappppppaaapppapaaappppapapaaapaappppappappppaaapapapaappaappaapppppapaappaappaapappppppppapapappppppapppapaapppapppppapppaappppapaaappappppapppppppppappapppppappapppappapappppppppppppappppapppappaaapapppppppppppppapppppappppppaaappppapppppppppppppppappapppppppppppppppppppapapppp
J1_m5,20,49,16,10,3,5,5,2,7,7,4,7,2,7,10,10,10,13,13,10,14,15,16,15,24,24,28,35,36,39,paapaaaapaaaapapaaaaaapaaaaaapaaapaaaaaapapaaaaaapaapaaaaapaaapaapaaaaapaaaaaapaaapaaaaaapaapaaaaapaapaaaaaapaapaapaaaaaapaaaaapaaapaaaaaapaapaaaaapaapaaaapapaaapaapaaaapapaaaapaaappaaaaapaapaaaaapaaapaaapapaapappaaaaaapaaaaapaaaappaaaapaaapaaaapaaapaaapaaaapaaapaaaapaaaaaapaaapaaaaaapaapaaaaapaaaapaaaapaappppaaaaaaaapaaappaapaaaaaapaapapaaapaapapaaaaapapaaapaaaaaappaaapaaappapaaapaappaaaapaappaaapaapapappapaaapapaaaapapapaaaaaapaapaaaaapaapaaaapaaapppappaaaaaaapaaapaaaapapaaapaappaaaapaapappapappapapppaaaapppppaapaaapppapaapaappaaaappapppaapappappppppaaappapaaapaaappapaaapaapapaaappapppaapappapapppppaappppaaapapappapaaappapppaaappppappppppppppppppapappppapapaaappppaaapapppppaapppppppappppappppppaapppppaaapappppppppapaappppaapppppppapppppppppppaapppppapppapappppaappaapppppp
J3_m3,11,64,16,10,7,12,7,1,6,5,6,6,6,8,10,10,10,10,10,11,13,17,16,17,30,30,32,38,45,49,paaaaaapaaaaaaaaaaapaaaaaappaaaaapaaaapaaaaapaaaaapaaaaapaaaaaaapaaaaaapaaaaaaaaaaapaaaaaappaaaaaapaaapaaaaapaaaaaapaaaaapaaaaaaapaaaaaapaaaaaaaaaapaaaaaapapaaaaapaaapaaaaapaaaaaapaaaaaapaaaaapaaaaaaaapaaaaaaaaapaaaaaapapaaaapaaaapaaaaapaaaaapaaaaaaapaaaaaapaaaaaaaapaaaaaaaapaaaaaapapaaaapaaaapaaaaapaaaaaapaaaapaaaaaaaapaaaaaaaapaaaaaaaaapaaaaapapaaaaapaaapaaaaappaaaaapaaaapaaaaaaapaaaaaaaaapaaaaaaaapapaaaapapaaaaappaappaaaapaaaaaapaaaaaaapaaaapaaaaaaapppaaaaaaaapaaaaaapppaaaaappaapapaaapaaaaaapaaaappaapaaaapaaaaaaaaapaaaaaaapaaaaaappppaaaapaaapaaaaapppaaapaaaaapppaaaaappaaaaaaaaapaaaaaaapaaaaaapappaaappaaapapaaapapaaappaaaapaaapaaappaaaaaapppppaaaaaapappaaappppaaapppaapppaaappaaaapppaaapappppaapppaaaapppppppaaaaapaaaaaapppaaaapppaapaapaappaaaapppaaappappappppapaaapppapappaaaapapapaappppaaapppaapaappappaaaappaaaapppppapapppaaaapppppapappaapppapaapppppaapppaapaapaappappappppaappppapaappaapaapppppppaaapapppapaapppppaappppapppppppppaaapppapppppppapppppappppppppapapaappppapppppppppppppappppppapppaappppaappppppaaa
J3_m3,12,53,16,10,10,2,5,6,3,8,2,3,10,4,10,10,11,11,11,11,11,12,16,19,21,25,24,33,33,45,paaaaaaaaapapaaaapaaaaapaapaaaaaaapapaapaaaaaaaaapaaaapaaaaaaaapaapaaapaaaaapaapaaaaaaapaapaapaaaaaaaapaaapaaaaaaaaapaapaaappaaaapaapaaaaaaapaapaapaaaaaaaaapaaaapaaaaaaapaapaaaaapaaappaapaaaaaapaapaapaaaaaaaapaaapaaaaaaaaapaapaaaaaapaapapapaaaaaaapapaapaaaaaaaapaaaaaappaaaaapapaaaapaaaaaaapapaaaaaapaapaapaaaaaaaapaaaaaaapaaaaapaaapaapaaaaapaapaaaaaaapaapaapaaaaaaaappaaaaappaaaaapapapaapaaaaapaaapaaaaaapaapaapaaaaaaaapaaapaaappaaaapaapaaapaapaapaappaaaaaapaapaappaaaaaaapapaapappaaaaapappapapappaapaapapaaaaapaapappaaaaaaaappaaaapppaaaaapappppapappaapaappaaaaaappapaapaaaaaaaapppapppapaaaaapappaaappapaapppppappaaappapappapaaaaaappaapapppapaaapappaaapaapaapapppapaaaappapapppaaaaaaapppapppppppaaapappapapappaapapppapaaaappapappppppppaappappppappppaappppaappappaapppppppapaappapapppaaaaapapppapppppppppppappapppppppppapppapappppppppppapppappppppa
J3_m3,13,62,16,10,7,7,6,4,9,4,3,7,6,9,10,10,11,11,11,12,13,15,22,19,30,30,35,39,42,55,paaaaaapaaaaaapaaaaapaaapaaaaaaaapaaapaapaaaaaapaaaaapaaaaaaaapaaaaaaapaaaaaapaaaaapaaapaaaaaaaapaapaaapaaaaaapaaaapaaaaaaaapaaaaaaapaaaaaaapaaapaaaapaaaaaaaapaappaaapaaaaaapaaaapaaaaaaapaaaaaaapaaaaaapaaaapaaaappaaaaaaaapaaapapaaaaaapaaaapaaaaaaaapaaaaaaapaaaaaapaaaapaaaapaaaaaaappaapaapaaaaaapaaaaaapaaaaaaapaaaaaaaapaaaaapapaappaapaaaaaaaaapaapaaapaaaaapaaaaapaaaaaaaaappaaaaapaaaaaapaaaappaapaaaaaaaaapaapaaapaaaaapaapaapaaaaaaaapaaaaaaapaaaaaapaaaappaapppaaaaaaapaaapaapapaaapaapaaapaaaaaaappaaaaaapappaaapppaapaaaapaaaaaaappaappapppaaaappppaaaapaaaaaapaapaaaapaaaaaapaaaapaaapaapaaaaappaapaappaaaaapaappappppaaaaapppapaapppaapaappapppapppppaaaaaappaapaapaaapaappppaapppaaaaaappapapappaaaaaapppaappaapppapaaaappaappappapapaapapaapppppaaaapppapaappppappappaaappaapppapaaaappaappappppapapppppapppaaaaaapppapaappapaaaapppapppaappppppaaappaappappppppapppppapppappaaapppppaappppapaapppapppaapppapppaapppappappppapapppppappppaapaappppppppppppppapppapppaapppppppppppappppppppppppppppppppppaapp
J3_m3,14,60,16,10,5,5,8,4,2,7,10,5,6,8,10,10,10,12,10,10,13,14,21,21,22,28,33,40,44,51,paaaapaaaapaaaaaaapaaapapaaaaaapaaaaaaaaapaaaapaaaaapaaaaaaapaaaaapaaapaaaaaaapaaapaapaaaaapaaaaaaaaapaaaapaaaaapaaaaaaapaaaaaapaaapaaaaaaapaapaapaaaaaapaaaaaaaaapaaapaaaaaapaaaaaapaaaaaaapaaapaaaaapaaapaappaaaaaapaaaaaaapaaaappaaaaapaaaaaapaaaapaaaaaapaaaaapaaapaapaaaaaaaapaaaaaapaaaaaapaaapaaaaaaapaaaaaaapaaapaaaaapaaapaaapaaaaaapaaaaaaapaaaapaaaaaaapaaaaapaaaaaaapapaaaaaaappaapappaaaaapaapaaaaaapaaaaaapaaaapaaaaaappaaapaapapapaaaaapaaapaaapaaaaappaaaaaaaaapaapaaaaaaapaaaaapapaappppapaaaaaaapaaapaapppaaaaaappaaaaappaaapppaaappaaaaaappaaaapppapapaaaaapaaapaappaaaapapapppaaapaaaappaaaaapapaaaapaaaapppaapappaaaappaapaapppaaaaaappapaaapaaaapaapaapppaaaaapappapppaapapppaaapppapaaappaaapapaaaapaappaaappappapapapaaappapppappapppapaaappaapaappppaapapppaapaapppaappppaapppaaaaapppaappppppppapaaapppapapppaapapppapaaapappppappppppppppapaappppppppppppppapaappapppappaaappppppappappppaappppappppaaapppppppppppppppppppppppapaappppppppppaapppppppappppppppppapapa
J3_m3,15,58,16,10,6,6,10,4,6,5,4,6,6,5,10,10,10,10,11,11,16,16,16,20,26,33,35,43,47,47,paaaaapaaaaapaaaaaaaaapaaapaaaaapaaaapaaapaaaaapaaaaapaaaapaaaaapaaaaaapaaaaaaaaapaapaaaaapaaaapaaaapaaaaapaaaaapaaaapaaaapaaaaaaapaaaaaaapaaaapaaaapaaaapaaaapaaaaaapaaaapaaaaapaaaapaaaaaaapaaaaaapaaapaaaaaapaaapaaaapaaaaaapaaaaapaapaaaaaaapaaaaaaapaaaaapaaaappaaaaapaapaaapaaaaaapaaaapaaaapaaaaapaapaaaapaaaaaaaaapaapaaaaaapaapaaaapaaaaapaaaapaaaapaapaaaapaaapapaaaaaaappaappaaaapaaaapaaappaaaaapaaaappaaapppaaaaapaaapaaaapaaaaaapapapaaapaaaappaaapaaaappaaaaapaaaaaapaapaaaaaapaaaaaaaapapappppaapaaaapaaappaaaappaaaaapaaapapaaappaapapppaaaaaaapaaaapapaapapaappaappaaaaapaaaappaaappappapppaaaapppaaaaaapapapppaaapaaaapppappaaaaapppaappaaapppppppppaaappppaapaaapapapppppapappappapppaaaappaaaaapapappppapppppapappapaaaaapapappppappapaapppppppaaapppapappaaappppappppapapppppappaapapappppaappppappppppppaappppappppappppppppppppppppppapapapapappppappapppppppppppaappppaappppppppppppppppappppppppappappppppaapapaapppppppappppppapppppa
J3_m3,16,57,16,10,4,6,6,7,4,3,8,4,8,7,10,10,10,10,10,10,13,16,16,24,25,28,37,34,38,53,paaapaaaaapaaaaapaaaaaapaaapaapaaaaaaapaaapaaaaaaapaaaaaapaaapaaaaapaaaaapaaaaaapaaapaapaaaaaaapaaapaaaaaaaapaaaaaapaaapaaaapaaaaaapaaaaapaaapaapaaaaaaaapaapaaaaaaaapaaaaapaaaapaaaaapaaaapaaaaaapaaaapapaaaaaaapaaapaaaaaaaaapaaaapaaaaapaaapaaaaapaaaaaapaaapaaapaaaaaapaaapaaaaaaaaapaaaapaaapaaaaapaaaaapaaaaaapaaapaaapaaaaaaapaapaaaaaaaapaaaaapaaapaaaaappaaaapapaaaappaapaapaaaaaaapaaaapaaaaaaaapaaaapaaapaaaaappaaaapaaaaaapaaapaapappaaaappaapapaaaaaappaaaapaaaapaaaappaaaapapaaaapaaapappppaaaaaapaapaapaaaaaapaaaapaaapappaappppaappaaaaapapapaapapppaaappaapaaapaaaapppaaapaaaaappaapppaaappapaaapaapppappppaaaappaappappaaaappaaaapapapapppappapaappapaaapapapappppaaaaaapaapapappaappppaaappaapappappppppapppapaapapapppppppapaapppappappaaapppppaapaaappppaappppppppppaaappaapapppppppaappaapaappaaaappppaapaaappppppppppapppppapapppapappppppaaappaappppppaaappaapapappppppappppppppppppappppapppppppppppppppppppppppppppppp
J3_m3,17,58,16,10,7,6,5,3,7,6,7,9,5,3,10,10,10,10,10,11,15,16,17,24,27,29,29,44,44,49,paaaaaapaaaaapaaaapaapaaaaaapaaaaapaaaaaapaaaaaaaapaaaapaaapaaaaaapaaaaapaaapaaapaaaaaapaaaapaaaaaaapaaaaaaapaaaaapapaaaaaaaapaaaaapaapaaaapaaaapaaaaaapaaaaaaapaaaaaapaaaapaaaapaaaapaaaaapaaaapaapaaaaaapaaaaapaaaaaaaapaaaaaapaaaapaaapaaaaaaapaaaaapaapaapaaaaaaapaaaapaaaaaapaaaaaaaapaaaapaapaaaaaaaapaaaapaaapaaaapaaaaaapaaapaaaaaapaapaaaaapaaaapaaapaaaaaaapaaapppaapaaaaapaaappaaaapaaaaaapaaappaaapaaaapaaapaaaaaappaaaapaaapaapapaaaaapaaaapapaaaapaaapaaaapppaapaaapaaaaaaapaaaapaaapppaaappaappaaaappaaaaaaapppaaaapaaaapaapppaaaapppaaapppaapaapapappaappaaapaaaaaapaapapaaappaaappappppaaaapppaaappaapaapapppaappppaapapaaaapaaapappapaaaappapppapaapppaaapppaappppappaaaappaaappaaaaapaapapapapppaapappppapaaappaaappppapaappppapapppaaapppaaaapaaappaaapaaaappppppppaapppapappppapappppppppppppppppppaaappapppappppaaappppppppaapppaapppppppappappapappppaapppapaappppppppapppppppppppppppppppapppppapppppppppappppaapppapppppppppppapppaappp
J3_m3,18,46,16,10,5,3,7,5,4,4,4,8,4,2,10,10,10,10,13,11,14,11,16,18,21,25,28,31,35,37,paaaapaapaaaaaapaaaapaaapaaapaaapaaaaaaapaaapaapaaaapapaaaaaaapaaapaaaapaapaaaapaaaaaapaaapapaaaapaapaaaaaaapaaapaaaapaapaaaaapaaaaapaaapaaapaaaapapaaaaaapaaapaaapaaaapaapaaaaaaapaaapapaaaapaapaaaaaapaaaapaaaapaapaaaaaappaaappaappapaaapaaapaaaaapaaaappaaapaapaaapaaaaaaapaaapaapaaapaapaaaaaaaapaapaaapaaapaaappaapaaapapappapaaapaapapaaaapaaaapaaaapaapaaaaapaaaaapaaapappaaapappapaaaappaaappaaapaapaaappaaaaaapaaapaapaaapappapaaaappapapaaaappapapappaaaaaapaaappppaaapapppaaaaappapapaaappaapapapapappaappaapaapaaapappppaaaapppaapppappaapppappaapaaappapppppapapapppppaaappapapppappaappaappappaaapppappppppapappppappappppppaaappaapapapppapapapppapppppappppppppppappppappaapppapppppppapaaapppappppppappppppapapppppappapppappppapppppapppppapp
J3_m3,19,57,16,10,5,8,5,3,6,4,6,9,6,5,10,11,11,12,10,13,17,12,19,22,26,25,37,43,38,45,paaaapaaaaaaapaaaapaapaaaaapaaapaaaaapaaaaaaaapaaaaapaaaaapaaappaaaaaapaaaaapaapaaaapaaapaaaaaapaaaaaaapaaaaaapaaaappaaapaaaaaapaaaapaapaaaaapaaaapaaaaapaaaaaaaapaaaaapaaaaaapapapaaaaaapaaaapapaaaaapaaaaapaaapapaaaaaaapaaaaaapaaapaaapaaaaaaapaaaapaapaaaaaapaaaapaaaaapaaaaaaapaaaapaaaapaaaaapaaaaaapapaaapaaapaaapaaappaaaaapaaaaaaaapaaaaapapaaaapaapappaaapaaaappaapaaaapaaappaaaapppaaaaaappaaaaapaaaaapaaapaaaaaappaaapaaaaapaapaaaaapaaapapaaaaaapaaaaaapaaaaappappaaappaappaaapappaaaapaaappaaaappaaaaaaappaaaaapaaaapppapaaapapappaaapaaappaaaapaappaaaaaappaaaaapppaaapappaappaappaaaaaappaaappappaapappaappapppppaaaaaaappaaaapppapapppappaapaaappaaapaappaaaapapappaapapppappaaapaaaaappapappppappappaappppppppappaaaapapappppaapppppapaappapaappppappppppppapppappappppapppaaappppppppaappppppaaappappapppppppppapppapapappappppapppaappppappppaappppaappappaaaappppappppppppppppapppapppppppapapppppppapappppapaappppaappppap
J3_m3,20,45,16,10,5,6,7,5,3,2,6,2,2,7,10,10,10,10,11,10,12,15,17,14,16,16,26,27,31,38,paaaapaaaaapaaaaaapaaaapaapapaaaaapapapaaaaaapaaaaapaaaaapaaaaapaaaapaapapaaaaapapapaaaaaaapaaaapaaaaaapaaaaapaaapaapaapaaaapapaapaaaaapaaaaapaaaaaapaaaapaaaapaapapaaaaapapapaaaaaaapaaaapaaaaaapaaaappaaapaapapaaaaapapapaaaaaaapaaaaapaaaaapaaaaaapaapaapapaaaaapapapaaaaaapaaaapapaaapaapaaapaaaapaapaapaaaapapapaaaaaapaaaapppaaaapaaaaapaapapaapappaaaapapapapaaaapaaaappapaaaapaaaapappappapappaaaapapappaaaaapaaaaapaaaaappaaaappapapaapappaaaapapapaaaaaappaaappaaaaaapaaaappaaapaapappaaaapapapappaaapaaaappaaaapapaaaapaaaappapappaaaapapapaappaappaaapppapapppppaappaaapaapappppaapapappppapapppaapppaapapppappppppapaapppppaaapapappapaaappapapppaapapppaaappppapppppppppaapapapppppapppapppppaappppappapppppppppappppppppppppppppa
J3_m1,11,59,16,10,7,8,1,6,6,7,8,5,6,5,29,23,26,31,25,24,30,28,24,30,22,27,26,25,27,27,ppaaaaapppaaaaappppaaappaaaapppppaapppppaaapaaaappppaapppaapppaaaapppaaaaappaaaaapapaaapapaapapppappaapaaaapapaaapapaappapaaapppaaaaappaapaapppaaapppaaaaappppapapaaaapapaaapppaappaapaapppaaaaappaappapaaaaappppappapaappppppaaapapppapppaaappaaaappppaaaappaaapappapaapppaapapapppaaapaaaapapaaapapaapppaapappppaaaappaaaaapaaaaaappaapappaapapapapaapapaaapapaappaappapppapaaapppappapaaaaaaapaapaapppappppapaapappaapaapppppaaaapppapaaapppapaappaapapppaapaapppppaapaaaapapaaapapaaappaaaapppaaaaappaaaaappaaappppaapaapppaaaapaaaapappaapapapppaappppppaaaaapppaapappapaappaapppapaapaappaaaapapaaappppappapaaappaaaaaapppaapapapaaaaapaapaapppaaappaaaaappaaapapaapppaapappaaapaappaapaapaaaaapppaaapaapppaappappapapaaapappappaaaaappppaapappaapaapaaapapappppappapppaapaaaapapaaapaaaaapaaapapppaaaapppaapaappaaaapppaaapapappaappaaaapapaaapappaappapaapppaaaaapppapaapapaaapappapappapppaapaaaaaapaappappappapppaappapaaappaaappppaaaappaapppappaaaaapaaapaapaaapppaa
J3_m1,12,43,16,10,3,3,5,3,2,4,4,4,8,7,25,24,24,25,24,18,24,23,19,23,28,24,26,24,25,23,paappappppapaapppppappaappaappppaaaappppaaappappappppapaapppaaapppapppaappppaaappaaaaapaappappppapaapppapppppappaaapapaaaaapapppapaappaapppppaapppapapppappapapaappaappaappapaappappppapaapppappppaappaapppaaaaappaappapaappappaaapaapppaaappaappaappaapaaappaaaaapaappapppaapaapppaappppappaappapapaappaapappaappappppapaapappapppaappaappaapaaappaaapppaappapapaapaappppaapapappaappaaaaaappaaapappppppppppapaapppapappaappaaapaaaaaappaaaapppapaapppaappapppppapppapppappppaaaappaappppppppappppapaapppaaapppappaaapaapaaapaapppappappappapapaappppaapaaappaapppppapappaappppaapaapppaappppppapappppppaapppaaaaappaaapapaappapppaapaappppaapppappaapppppappppaaaaapaappaappaapaapppaappapapppappappaaapaaappp
