"archipelago_ID","sample_ID","observed_c_score","actual_sample_size","effective_sample_size","mean_c_score","lower_tail_p","upper_tail_p","p_type","standardised_effect_size"
10,35,1.04153005464481,2899,1027.71086381285,0.994557196093622,0.887892376681614,0.11279751638496,"==",1.11027511180039
10,36,1.07756813417191,2499,1035.09291465746,1.0445925400209,0.817126850740296,0.18687474989996,"==",0.747124494783661
10,37,0.961282516636419,2799,1044.86334801232,0.959789026717908,0.602715255448374,0.409789210432297,"==",0.0430089009307908
10,38,1.6056338028169,2299,1013.74149758556,1.56582750089051,0.84688995215311,0.155284906481079,"==",0.928180599899804
10,39,0.855633802816901,2699,1044.04269992918,0.82713414404338,0.878844016302334,0.122267506483883,"==",0.942768938479848
10,40,1.05152394775036,2299,1028.53177822151,1.05925369205138,0.489343192692475,0.518921270117442,"==",-0.179611939589279
10,41,0.899576527525711,3099,1016.35125043597,0.808047870563792,0.965150048402711,0.0351726363343014,"==",2.28138503041149
10,42,1.26062467997952,2399,1018.43595010098,1.15428834381624,0.964151729887453,0.0362651104626928,"==",2.33044118024456
10,43,0.621634615384615,3199,1011.69083965748,0.584697892370212,0.919662394498281,0.0819005939356049,"==",1.33838871914137
10,44,0.893706293706294,3199,1005.63800636617,0.882305732196323,0.751484839012191,0.253204126289465,"==",0.451028956014787
10,45,1.02104499274311,1799,1003.30737334546,0.960067316869314,0.927181767648694,0.0733740967204002,"==",1.42386908420015
10,46,1.08397337429595,2699,1070.89900842556,1.05311879938086,0.892552797332345,0.109670248240089,"==",1.02626478177623
10,47,0.946122448979592,2099,1048.43177836183,0.857378537884901,0.957122439256789,0.0438303954263935,"==",2.11150104954525
10,48,0.785858585858586,2299,1029.90329351749,0.754573720384943,0.842540234884733,0.162244454110483,"==",0.764066207858983
10,49,1.10522496371553,2699,1002.1894206806,1.09640403288645,0.691367173027047,0.313819933308633,"==",0.241784186589781
10,50,0.870588235294118,2199,1040.78225269706,0.851897743180947,0.783083219645293,0.22237380627558,"==",0.513208363550094
10,51,0.719196192490746,2699,1000.37542694513,0.720337496955705,0.580214894405335,0.429418303075213,"==",-0.0363624272780513
10,52,0.914669783752192,2899,1037.9942522381,0.864092477121336,0.939634356674715,0.0631252155915833,"==",1.50281064628761
10,53,1.00844155844156,2599,1020.33132143154,0.915987417738091,0.980377068103117,0.0200076952674105,"==",2.60157561201365
10,54,1.15480225988701,2999,1007.39832764731,1.1102047198407,0.893297765921974,0.108702900966989,"==",1.2421799738891
