"archipelago_ID","sample_ID","observed_c_score","actual_sample_size","effective_sample_size","mean_c_score","lower_tail_p","upper_tail_p","p_type","standardised_effect_size"
"J3_m5",45,0.516404647983595,5099,1017.11016271905,0.507633142654457,0.754069425377525,0.253579133163365,"==",0.527363670439018
"J3_m5",46,0.448101265822785,3999,1002.63593988607,0.44659780451442,0.604901225306327,0.402350587646912,"==",0.0792931140431579
"J3_m5",47,0.519135802469136,4599,1004.44999860826,0.532500288575885,0.24853228962818,0.756251358991085,"==",-0.708404987996823
"J3_m5",48,0.555555555555556,3999,1037.76462998435,0.550371099719374,0.671167791947987,0.337084271067767,"==",0.255755194480647
"J3_m5",49,0.384910485933504,3799,1015.17286720822,0.414949687257853,0.0121084495919979,0.988681231903132,"==",-1.71134787424752
"J3_m5",50,0.673258994319377,5999,1000.65013214229,0.704279698485409,0.0126687781296883,0.987497916319387,"==",-1.77458716010609
"J3_m5",51,0.530075187969925,4599,1008.62614878052,0.533999263116577,0.482931071972168,0.523374646662318,"==",-0.190955658724197
"J3_m5",52,0.526754385964912,5199,1001.97218399,0.528591108951452,0.507020580880939,0.498557414887478,"==",-0.111457506444335
"J3_m5",53,0.466823406478579,4999,1011.60344462429,0.450657372853881,0.852170434086817,0.150430086017203,"==",0.955099640161592
"J3_m5",54,0.492697594501718,5699,1006.77344436127,0.501851887863609,0.287945253553255,0.717845236006317,"==",-0.60248250699081
"J3_m5",55,0.616689466484268,4499,1003.85020070232,0.597998217570161,0.870193376305846,0.132918426316959,"==",1.10312966157785
"J3_m5",56,0.758749282845668,4099,1023.9940357385,0.755151649010568,0.610392778726519,0.393998536228348,"==",0.153108361843336
"J3_m5",57,0.527068437180797,4399,1010.65261919801,0.536317625813834,0.354398726983405,0.652421004773812,"==",-0.468779233045439
"J3_m5",58,0.561702127659575,4899,1010.33577246732,0.532671132692254,0.927740355174525,0.0736885078587467,"==",1.57755840362485
"J3_m5",59,0.472777017783858,3999,1016.1151256791,0.48421961851612,0.317579394848712,0.68867216804201,"==",-0.553090468250082
"J3_m5",60,0.636282194848824,5599,1003.91910789769,0.64736820104854,0.29540989462404,0.710126808358636,"==",-0.603885860597834
