"subset_name","sample_ID","rho","observed_c_score","actual_sample_size","effective_sample_size","mean_c_score","lower_tail_p","upper_tail_p","p_type","standardised_effect_size"
"survey_only",67,1700,1.11483253588517,4599,1000.6712903397,1.12596143742503,0.408349641226354,0.59708632311372,"==",-0.336926449950772
"survey_only",68,1700,1.22744637084925,3899,1043.07153428934,1.22913113868343,0.570915619389587,0.431392664785843,"==",-0.0440813978564116
"survey_only",69,1700,1.06588769879909,5299,1019.82904423815,1.09421667074293,0.0694470654840536,0.933383657293829,"==",-1.30940481272551
"survey_only",70,1700,0.834673263244692,5499,1024.86646837604,0.840634730199067,0.451172940534643,0.552100381887616,"==",-0.247583770265782
"survey_only",71,1700,1.981220657277,3399,1065.8726258454,1.90404949720552,0.952633127390409,0.0479552809649897,"==",1.89012388511627
"survey_only",72,1700,1.3829604130809,4799,1022.44960289717,1.4192808503684,0.16420087518233,0.838716399249844,"==",-0.918213626721985
"survey_only",73,1700,0.933131313131313,5799,1001.42105489686,0.926233781163942,0.666666666666667,0.336609760303501,"==",0.299528450603118
"survey_only",74,1700,1.46018219218337,4499,1024.61323474634,1.50287493279762,0.0546788175150033,0.947321627028229,"==",-1.35549766136668
"survey_only",75,1700,1.141822721598,4199,1001.46726279637,1.13911462779171,0.603000714455823,0.399618956894499,"==",0.0742449765620549
"survey_only",76,1700,0.814896214896215,4299,1008.14793981014,0.840593703678142,0.170737380786229,0.833217027215632,"==",-0.915632619577512
"survey_only",77,1700,1.11440791232291,3799,1040.83219759148,1.12418686131264,0.453277178204791,0.551460910765991,"==",-0.272152700376087
"survey_only",78,1700,1.10505050505051,4199,1024.7085683338,1.15886639676113,0.0192903072160038,0.981185996665873,"==",-1.58667442717622
"survey_only",79,1700,1.08633560532295,3999,1028.69614342273,1.06895362269649,0.739934983745936,0.263565891472868,"==",0.495928001868026
"survey_only",80,1700,1.17579908675799,3899,1015.14677444655,1.18356841683248,0.455244934598615,0.547832777635291,"==",-0.226772715667441
"survey_only",81,1700,1.61065943992773,3899,1006.60739391493,1.6566758406463,0.0969479353680431,0.906129776865863,"==",-1.19145103756483
"survey_only",82,1700,1.15239398084815,4499,1136.99072971913,1.14756116954398,0.614581018004001,0.387197154923316,"==",0.121612084179079
"survey_only",83,1700,0.934763444019982,3999,1029.73922814322,0.960270334994857,0.220555138784696,0.782195548887222,"==",-0.764308797953271
"survey_only",84,1700,0.962994836488812,4099,1010.74737902132,0.95954696701279,0.613076360087826,0.390339107099293,"==",0.121949717912441
"survey_only",85,1700,1.44459520578924,3399,1007.31034076941,1.45602885037223,0.436598999705796,0.569873492203589,"==",-0.295509958012977
"survey_only",86,1700,1.02380952380952,4199,1023.02417806602,1.04460946083601,0.262205286973089,0.741128840200048,"==",-0.659836297991142
"survey_only",87,1700,1.27940074906367,3899,1019.50578193134,1.27284725844426,0.639651192613491,0.363682995639908,"==",0.205785820471988
"survey_only",88,1700,1.31645569620253,4999,1028.04675047464,1.28532174789388,0.908181636327265,0.0936187237447489,"==",1.39185190049282
"survey_only",89,1700,1.09969135802469,3699,1009.23203856765,1.11175426124511,0.425520410921871,0.577183022438497,"==",-0.321789584469689
"survey_only",90,1700,1.14970601537766,3199,1027.34581901223,1.14655572064371,0.608002500781494,0.398249452954048,"==",0.0910147078092946
"survey_only",91,1700,1.04741290455576,4799,1009.11428957109,1.06688141799623,0.242342154615545,0.759533236090852,"==",-0.715850952349194
"survey_only",92,1700,1.35611756664388,3199,1013.21302706464,1.4121773572013,0.0275085964363864,0.972804001250391,"==",-1.53692584766582
"survey_only",93,1700,1.24299384825701,3799,1026.53420986301,1.25338304482401,0.447486180573835,0.558568044222164,"==",-0.305598382001646
"survey_only",94,1700,1.04968383017164,3899,1004.90656903869,1.04904236982297,0.563990766863298,0.438061041292639,"==",0.0183333115837086
"survey_only",95,1700,1.19903643480879,3499,1023.12275698882,1.21309215632565,0.399256930551586,0.604744212632181,"==",-0.347371737762686
"survey_only",96,1700,1.48350877192982,3899,1017.00634541917,1.54143374594475,0.0492433957424981,0.951269556296486,"==",-1.34091472612285
"survey_only",97,1700,1.07525807525808,4199,1014.63466896636,1.06787742701055,0.669206954036675,0.336032388663968,"==",0.256084698444123
"survey_only",98,1700,0.85523880044428,4699,1011.42047935772,0.857834924191217,0.532879336028942,0.47180251117259,"==",-0.0891174305413049
"survey_only",99,1700,1.50350877192982,3799,1051.14181831423,1.53749453919083,0.18636483285075,0.816793893129771,"==",-0.832163595968758
"survey_only",100,1700,1.19120746763023,3699,1030.95841525813,1.19270318833374,0.545552852122195,0.456880237902136,"==",-0.0402082874325447
